1461 13
0	431	0	0	0	0.000	133	3.35000000000000000000e+02	1.44300000000000000000e+03	2.01822057366371154785e-01	1.90773308277130126953e+00	3.4250000000000003	0.1895480453968048
1	431	0	0	0	0.000	133	4.00000000000000000000e+01	2.84000000000000000000e+02	3.42421531677246093750e-02	1.65636324882507324219e+00	3.4250000000000003	0.07782810181379318
2	431	0	0	0	0.000	133	3.19000000000000000000e+02	1.38300000000000000000e+03	1.93116217851638793945e-01	1.89467430114746093750e+00	3.45	0.1837441474199295
3	431	0	0	0	0.000	133	8.00000000000000000000e+00	1.57000000000000000000e+02	1.57853737473487854004e-02	1.62867808341979980469e+00	3.475	0.06552357971668243
4	2759	0	0	0	0.000	133	1.90000000000000000000e+01	2.01000000000000000000e+02	2.21676956862211227417e-02	1.63825154304504394531e+00	3.725	0.06977846473455429
5	2759	0	0	0	0.000	133	0.00000000000000000000e+00	9.30000000000000000000e+01	6.61035208031535148621e-03	1.61491549015045166016e+00	3.75	0.05940690264105797
6	2759	0	0	0	0.000	133	8.90000000000000000000e+01	4.77000000000000000000e+02	6.20451010763645172119e-02	1.69806766510009765625e+00	3.7750000000000004	0.09636340290307999
7	2759	0	0	0	0.000	133	6.60000000000000000000e+01	3.86000000000000000000e+02	4.89782132208347320557e-02	1.67846727371215820312e+00	3.7750000000000004	0.08765213936567307
8	2759	0	1	39	0.523	133	3.23000000000000000000e+02	1.39800000000000000000e+03	1.95316776633262634277e-01	1.89797520637512207031e+00	3.6750000000000003	0.185211181640625
9	2759	0	1	39	0.210	133	5.60000000000000000000e+01	3.47000000000000000000e+02	4.32733967900276184082e-02	1.66991007328033447266e+00	3.7	0.08384893089532852
10	2759	0	1	40	0.201	133	5.10000000000000000000e+01	3.28000000000000000000e+02	4.04902137815952301025e-02	1.66573536396026611328e+00	3.625	0.0819934755563736
11	2759	0	1	40	0.136	133	1.52000000000000000000e+02	7.26000000000000000000e+02	9.80842262506484985352e-02	1.75212633609771728516e+00	3.625	0.12038948386907578
12	2803	1	1	40	0.222	1	8.05000000000000000000e+02	2.30000000000000000000e+01	2.81805276870727539062e-01	8.83824348449707031250e+00	3.9000000000000004	0.9635607600212097
13	2803	1	1	44	0.019	1	5.08000000000000000000e+02	1.70000000000000000000e+01	1.86454027891159057617e-01	7.22460651397705078125e+00	3.8000000000000003	0.5601516366004944
14	2803	1	0	0	0.000	1	5.96000000000000000000e+02	1.90000000000000000000e+01	2.14687809348106384277e-01	7.70240926742553710938e+00	3.975	0.6796022653579712
15	2803	1	0	0	0.000	1	8.13000000000000000000e+02	2.30000000000000000000e+01	2.84420728683471679688e-01	8.88250446319580078125e+00	4.0	0.9746261239051819
16	2803	1	0	0	0.000	1	1.07700000000000000000e+03	2.90000000000000000000e+01	3.69071662425994873047e-01	1.03150587081909179688e+01	4.025	1.3327646255493164
17	2803	1	0	0	0.000	1	1.10300000000000000000e+03	3.00000000000000000000e+01	3.77350509166717529297e-01	1.04551620483398437500e+01	4.05	1.3677905797958374
18	2803	1	0	0	0.000	1	6.56000000000000000000e+02	2.00000000000000000000e+01	2.33950927853584289551e-01	8.02840042114257812500e+00	4.05	0.7611000537872314
19	2803	1	0	0	0.000	1	7.99000000000000000000e+02	2.30000000000000000000e+01	2.79872834682464599609e-01	8.80554008483886718750e+00	4.075	0.9553850293159485
20	2803	1	0	0	0.000	1	3.94000000000000000000e+02	1.40000000000000000000e+01	1.50001928210258483887e-01	6.60772466659545898438e+00	4.075	0.4059312045574188
21	2803	1	1	39	0.327	1	1.09200000000000000000e+03	3.00000000000000000000e+01	3.74047458171844482422e-01	1.03992643356323242188e+01	3.975	1.3538161516189575
22	3088	1	0	0	0.000	1	6.30000000000000000000e+02	1.90000000000000000000e+01	2.25576192140579223633e-01	7.88667392730712890625e+00	3.9000000000000004	0.7256685495376587
