220 13
13	130378	1	1	5	0.562	117	6.63000000000000000000e+02	1.50000000000000000000e+01	4.90188270807266235352e-01	1.65169429779052734375e+00	1.625	0.2826356291770935
14	131373	1	0	0	0.000	117	6.69000000000000000000e+02	1.60000000000000000000e+01	4.97077375650405883789e-01	1.71369636058807373047e+00	1.675	0.3790833055973053
15	131373	1	0	0	0.000	117	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95530456304550170898e-01	1.69977402687072753906e+00	1.7000000000000002	0.357426255941391
16	131373	1	0	0	0.000	117	6.81000000000000000000e+02	2.00000000000000000000e+01	5.11530220508575439453e-01	1.84377181529998779297e+00	1.725	0.5814228057861328
17	131373	1	0	0	0.000	117	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95460689067840576172e-01	1.69914615154266357422e+00	1.725	0.35644951462745667
18	132277	1	0	0	0.000	117	6.79000000000000000000e+02	1.90000000000000000000e+01	5.09638965129852294922e-01	1.82675087451934814453e+00	1.6500000000000001	0.5549458265304565
19	132277	1	0	0	0.000	117	6.62000000000000000000e+02	1.40000000000000000000e+01	4.88897472620010375977e-01	1.64007711410522460938e+00	1.6500000000000001	0.26456448435783386
20	132277	1	0	0	0.000	117	6.82000000000000000000e+02	2.00000000000000000000e+01	5.12737751007080078125e-01	1.85463953018188476562e+00	1.675	0.5983281135559082
21	132277	1	0	0	0.000	117	6.70000000000000000000e+02	1.70000000000000000000e+01	4.98634010553359985352e-01	1.72770607471466064453e+00	1.7000000000000002	0.40087616443634033
22	132277	1	1	116	0.034	117	6.77000000000000000000e+02	1.90000000000000000000e+01	5.06556391716003417969e-01	1.79900753498077392578e+00	1.6	0.5117895007133484
23	133620	2	1	91	0.586	1	3.34000000000000000000e+02	1.30000000000000000000e+01	1.30589351058006286621e-01	6.27920436859130859375e+00	1.3	0.32380110025405884
24	133620	2	1	93	0.027	1	4.91000000000000000000e+02	1.60000000000000000000e+01	1.80906727910041809082e-01	7.13072919845581054688e+00	1.25	0.5366823077201843
25	133620	2	1	101	0.372	1	7.26000000000000000000e+02	2.10000000000000000000e+01	2.56297528743743896484e-01	8.40657329559326171875e+00	1.375	0.8556434512138367
26	133620	2	1	79	0.672	1	8.50000000000000000000e+02	2.40000000000000000000e+01	2.96205222606658935547e-01	9.08193492889404296875e+00	1.675	1.0244836807250977
27	133924	3	0	0	0.000	117	6.56000000000000000000e+02	1.30000000000000000000e+01	4.82221990823745727539e-01	1.57999777793884277344e+00	1.125	0.1711076945066452
28	133924	3	0	0	0.000	117	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96877819299697875977e-01	1.71190035343170166016e+00	1.1500000000000001	0.3762895166873932
29	133924	3	0	0	0.000	117	6.78000000000000000000e+02	1.90000000000000000000e+01	5.08416354656219482422e-01	1.81574738025665283203e+00	1.175	0.5378292798995972
30	133924	3	0	0	0.000	117	6.77000000000000000000e+02	1.90000000000000000000e+01	5.07475018501281738281e-01	1.80727529525756835938e+00	1.175	0.5246504545211792
31	136394	4	0	0	0.000	117	6.73000000000000000000e+02	1.70000000000000000000e+01	5.01927614212036132812e-01	1.75734829902648925781e+00	0.5	0.44698625802993774
32	136394	4	0	0	0.000	117	6.56000000000000000000e+02	1.30000000000000000000e+01	4.82906043529510498047e-01	1.58615446090698242188e+00	0.5	0.18068480491638184
33	136394	4	0	0	0.000	117	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01681923866271972656e-01	1.75513708591461181641e+00	0.525	0.4435465931892395
34	136394	4	0	0	0.000	117	6.56000000000000000000e+02	1.30000000000000000000e+01	4.82670009136199951172e-01	1.58403003215789794922e+00	0.5	0.17737999558448792
35	136394	4	0	0	0.000	117	6.75000000000000000000e+02	1.80000000000000000000e+01	5.04666388034820556641e-01	1.78199756145477294922e+00	0.5	0.4853295385837555
36	136394	4	0	0	0.000	117	6.56000000000000000000e+02	1.30000000000000000000e+01	4.82756763696670532227e-01	1.58481097221374511719e+00	0.5	0.17859479784965515
37	136394	4	0	0	0.000	117	6.77000000000000000000e+02	1.90000000000000000000e+01	5.07082343101501464844e-01	1.80374097824096679688e+00	0.525	0.5191527009010315
38	136394	4	0	0	0.000	117	6.84000000000000000000e+02	2.10000000000000000000e+01	5.15194952487945556641e-01	1.87675452232360839844e+00	0.525	0.6327292323112488
39	136394	4	0	0	0.000	117	6.83000000000000000000e+02	2.10000000000000000000e+01	5.14194309711456298828e-01	1.86774897575378417969e+00	0.525	0.6187205910682678
40	136394	4	0	0	0.000	117	6.59000000000000000000e+02	1.30000000000000000000e+01	4.85383599996566772461e-01	1.60845243930816650391e+00	0.525	0.21537041664123535
41	136752	5	1	98	0.652	1	5.41000000000000000000e+02	1.70000000000000000000e+01	1.97169363498687744141e-01	7.40594291687011718750e+00	0.675	0.605485737323761
42	136752	5	1	35	0.952	1	8.04000000000000000000e+02	2.30000000000000000000e+01	2.81524747610092163086e-01	8.83349514007568359375e+00	1.1500000000000001	0.9623739123344421
43	136752	5	1	35	0.483	1	8.44000000000000000000e+02	2.40000000000000000000e+01	2.94422864913940429688e-01	9.05177116394042968750e+00	1.1	1.0169428586959839
44	136752	5	1	24	0.051	1	5.04000000000000000000e+02	1.70000000000000000000e+01	1.85181900858879089355e-01	7.20307826995849609375e+00	1.2750000000000001	0.5547695755958557
45	136752	5	1	38	0.229	1	7.57000000000000000000e+02	2.20000000000000000000e+01	2.66438424587249755859e-01	8.57818889617919921875e+00	1.175	0.8985471725463867
46	137430	3	1	91	0.162	117	6.82000000000000000000e+02	2.00000000000000000000e+01	5.13479530811309814453e-01	1.86131572723388671875e+00	0.7000000000000001	0.6087133288383484
47	137430	3	1	90	0.895	117	6.56000000000000000000e+02	1.30000000000000000000e+01	4.82150942087173461914e-01	1.57935845851898193359e+00	0.7000000000000001	0.17011310160160065
48	137430	3	1	82	0.121	117	6.73000000000000000000e+02	1.70000000000000000000e+01	5.01869797706604003906e-01	1.75682818889617919922e+00	0.8500000000000001	0.446177214384079
49	137430	3	1	81	0.690	117	6.58000000000000000000e+02	1.30000000000000000000e+01	4.85260337591171264648e-01	1.60734295845031738281e+00	0.9	0.2136445939540863
50	140965	6	0	0	0.000	117	6.76000000000000000000e+02	1.90000000000000000000e+01	5.06089031696319580078e-01	1.79480135440826416016e+00	1.625	0.5052465200424194
51	140965	6	0	0	0.000	117	6.77000000000000000000e+02	1.90000000000000000000e+01	5.06806075572967529297e-01	1.80125474929809570312e+00	1.6500000000000001	0.5152851343154907
52	140965	6	0	0	0.000	117	6.60000000000000000000e+02	1.40000000000000000000e+01	4.86733019351959228516e-01	1.62059724330902099609e+00	1.675	0.23426230251789093
53	140965	6	0	0	0.000	117	6.65000000000000000000e+02	1.50000000000000000000e+01	4.93282556533813476562e-01	1.67954289913177490234e+00	1.3	0.3259556293487549
54	140965	6	0	0	0.000	117	6.81000000000000000000e+02	2.00000000000000000000e+01	5.11438667774200439453e-01	1.84294784069061279297e+00	1.3250000000000002	0.5801411271095276
55	142623	7	1	4	0.648	117	6.77000000000000000000e+02	1.90000000000000000000e+01	5.06501972675323486328e-01	1.79851758480072021484e+00	1.35	0.5110273957252502
56	142623	7	0	0	0.000	117	6.63000000000000000000e+02	1.50000000000000000000e+01	4.90556448698043823242e-01	1.65500807762145996094e+00	1.225	0.2877903878688812
57	142623	7	0	0	0.000	117	6.69000000000000000000e+02	1.60000000000000000000e+01	4.97243225574493408203e-01	1.71518921852111816406e+00	1.25	0.3814053535461426
58	142623	7	0	0	0.000	117	6.70000000000000000000e+02	1.70000000000000000000e+01	4.98348534107208251953e-01	1.72513687610626220703e+00	1.25	0.3968795835971832
59	142623	7	1	107	0.297	117	6.74000000000000000000e+02	1.80000000000000000000e+01	5.02994894981384277344e-01	1.76695394515991210938e+00	1.1500000000000001	0.46192845702171326
60	143512	8	0	0	0.000	1	6.31000000000000000000e+02	1.90000000000000000000e+01	2.25908413529396057129e-01	7.89229631423950195312e+00	1.25	0.7270740866661072
61	143512	8	0	0	0.000	1	4.96000000000000000000e+02	1.60000000000000000000e+01	1.82649359107017517090e-01	7.16022014617919921875e+00	1.2750000000000001	0.5440549850463867
62	143512	8	0	0	0.000	1	5.39000000000000000000e+02	1.70000000000000000000e+01	1.96360826492309570312e-01	7.39226007461547851562e+00	1.3	0.6020650267601013
63	143512	8	0	0	0.000	1	3.15000000000000000000e+02	1.20000000000000000000e+01	1.24397300183773040771e-01	6.17441606521606445312e+00	1.3250000000000002	0.297603964805603
64	143512	8	0	0	0.000	1	8.63000000000000000000e+02	2.40000000000000000000e+01	3.00462335348129272461e-01	9.15397834777832031250e+00	1.2750000000000001	1.042494535446167
65	143512	8	1	9	0.794	1	7.21000000000000000000e+02	2.10000000000000000000e+01	2.54706978797912597656e-01	8.37965679168701171875e+00	1.3250000000000002	0.8489141464233398
66	155523	9	0	0	0.000	117	6.74000000000000000000e+02	1.80000000000000000000e+01	5.03300309181213378906e-01	1.76970303058624267578e+00	2.975	0.4662046730518341
67	155523	9	0	0	0.000	117	6.66000000000000000000e+02	1.50000000000000000000e+01	4.93981719017028808594e-01	1.68583536148071289062e+00	3.0	0.33574390411376953
68	155523	9	0	0	0.000	117	6.68000000000000000000e+02	1.60000000000000000000e+01	4.97050464153289794922e-01	1.71345400810241699219e+00	3.0	0.37870630621910095
69	155523	9	1	58	0.081	117	6.61000000000000000000e+02	1.40000000000000000000e+01	4.88088756799697875977e-01	1.63279879093170166016e+00	2.95	0.2532426416873932
70	159057	1	0	0	0.000	117	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01434862613677978516e-01	1.75291383266448974609e+00	3.0500000000000003	0.4400882422924042
71	159057	1	0	0	0.000	117	6.73000000000000000000e+02	1.80000000000000000000e+01	5.02769351005554199219e-01	1.76492440700531005859e+00	3.075	0.45877131819725037
72	159057	1	0	0	0.000	117	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95725393295288085938e-01	1.70152854919433593750e+00	3.1	0.36015555262565613
73	161142	1	0	0	0.000	117	6.87000000000000000000e+02	2.20000000000000000000e+01	5.18970549106597900391e-01	1.91073513031005859375e+00	1.725	0.6855880618095398
74	161142	1	0	0	0.000	117	6.59000000000000000000e+02	1.40000000000000000000e+01	4.86370801925659179688e-01	1.61733734607696533203e+00	1.75	0.2291913479566574
75	161142	1	0	0	0.000	117	6.72000000000000000000e+02	1.70000000000000000000e+01	5.00751733779907226562e-01	1.74676573276519775391e+00	1.7750000000000001	0.43052440881729126
76	161142	1	1	7	0.267	117	6.75000000000000000000e+02	1.80000000000000000000e+01	5.04192948341369628906e-01	1.77773678302764892578e+00	1.675	0.4787016808986664
77	162164	1	0	0	0.000	117	6.77000000000000000000e+02	1.90000000000000000000e+01	5.06632924079895019531e-01	1.79969620704650878906e+00	1.55	0.5128608345985413
78	162164	1	0	0	0.000	117	6.84000000000000000000e+02	2.10000000000000000000e+01	5.15099883079528808594e-01	1.87589871883392333984e+00	1.5750000000000002	0.6313980221748352
79	162164	1	0	0	0.000	117	6.86000000000000000000e+02	2.10000000000000000000e+01	5.17349243164062500000e-01	1.89614331722259521484e+00	1.6	0.6628895998001099
80	162164	1	0	0	0.000	117	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95600432157516479492e-01	1.70040380954742431641e+00	1.625	0.3584058880805969
81	162697	1	0	0	0.000	117	6.83000000000000000000e+02	2.00000000000000000000e+01	5.13759911060333251953e-01	1.86383914947509765625e+00	1.375	0.6126386523246765
82	162697	1	0	0	0.000	117	6.83000000000000000000e+02	2.10000000000000000000e+01	5.14676094055175781250e-01	1.87208473682403564453e+00	1.4000000000000001	0.6254652142524719
83	162697	1	0	0	0.000	117	6.67000000000000000000e+02	1.60000000000000000000e+01	4.94720846414566040039e-01	1.69248759746551513672e+00	1.425	0.34609177708625793
84	162697	1	1	2	0.484	117	6.56000000000000000000e+02	1.30000000000000000000e+01	4.82790261507034301758e-01	1.58511233329772949219e+00	1.35	0.179063618183136
85	162697	1	1	5	0.125	117	6.76000000000000000000e+02	1.80000000000000000000e+01	5.05918860435485839844e-01	1.79326975345611572266e+00	1.375	0.5028640627861023
86	162697	1	1	62	0.080	117	6.65000000000000000000e+02	1.50000000000000000000e+01	4.93062436580657958984e-01	1.67756187915802001953e+00	1.4500000000000002	0.32287412881851196
87	163663	1	0	0	0.000	117	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96345758438110351562e-01	1.70711183547973632812e+00	1.125	0.3688407242298126
88	163663	1	0	0	0.000	117	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95754003524780273438e-01	1.70178604125976562500e+00	1.1500000000000001	0.360556036233902
89	163663	1	0	0	0.000	117	6.84000000000000000000e+02	2.10000000000000000000e+01	5.15151679515838623047e-01	1.87636530399322509766e+00	1.175	0.6321238875389099
90	163663	1	1	84	0.289	117	6.68000000000000000000e+02	1.60000000000000000000e+01	4.95956271886825561523e-01	1.70360636711120605469e+00	1.225	0.36338767409324646
91	164119	1	0	0	0.000	117	6.63000000000000000000e+02	1.50000000000000000000e+01	4.90425467491149902344e-01	1.65382909774780273438e+00	2.325	0.28595635294914246
92	164119	1	0	0	0.000	117	6.82000000000000000000e+02	2.00000000000000000000e+01	5.12557387351989746094e-01	1.85301673412322998047e+00	2.35	0.5958037376403809
93	164119	1	0	0	0.000	117	6.88000000000000000000e+02	2.20000000000000000000e+01	5.19659996032714843750e-01	1.91694021224975585938e+00	2.375	0.695240318775177
94	164119	1	0	0	0.000	117	6.59000000000000000000e+02	1.30000000000000000000e+01	4.85852390527725219727e-01	1.61267161369323730469e+00	2.375	0.2219335287809372
95	164664	3	0	0	0.000	117	6.82000000000000000000e+02	2.00000000000000000000e+01	5.12572348117828369141e-01	1.85315132141113281250e+00	1.3	0.5960132479667664
96	164664	3	0	0	0.000	117	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95214402675628662109e-01	1.69692945480346679688e+00	1.3250000000000002	0.3530014455318451
97	164664	3	0	0	0.000	117	6.72000000000000000000e+02	1.70000000000000000000e+01	5.00617921352386474609e-01	1.74556112289428710938e+00	1.35	0.4286505877971649
98	164986	4	0	0	0.000	117	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95567142963409423828e-01	1.70010435581207275391e+00	1.35	0.35794004797935486
99	164986	4	0	0	0.000	117	6.60000000000000000000e+02	1.40000000000000000000e+01	4.86951172351837158203e-01	1.62256050109863281250e+00	1.375	0.23731639981269836
100	164986	4	0	0	0.000	117	6.78000000000000000000e+02	1.90000000000000000000e+01	5.07963299751281738281e-01	1.81166970729827880859e+00	1.4000000000000001	0.5314862728118896
101	164986	4	1	5	0.832	117	6.83000000000000000000e+02	2.10000000000000000000e+01	5.14654755592346191406e-01	1.87189257144927978516e+00	1.55	0.6251661777496338
102	165026	3	1	33	0.532	117	6.71000000000000000000e+02	1.70000000000000000000e+01	4.99717146158218383789e-01	1.73745441436767578125e+00	1.25	0.4160401225090027
103	165026	3	1	33	0.527	117	6.57000000000000000000e+02	1.30000000000000000000e+01	4.83411520719528198242e-01	1.59070360660552978516e+00	1.25	0.187761127948761
104	165026	3	1	33	0.549	117	6.57000000000000000000e+02	1.30000000000000000000e+01	4.82956498861312866211e-01	1.58660840988159179688e+00	1.25	0.1813909411430359
105	165188	3	0	0	0.000	117	6.63000000000000000000e+02	1.50000000000000000000e+01	4.90318089723587036133e-01	1.65286278724670410156e+00	1.425	0.28445327281951904
106	165188	3	0	0	0.000	117	6.81000000000000000000e+02	2.00000000000000000000e+01	5.12268722057342529297e-01	1.85041856765747070312e+00	1.4500000000000002	0.5917621850967407
107	165188	3	1	80	0.351	117	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10425031185150146484e-01	1.83382546901702880859e+00	1.4000000000000001	0.5659506320953369
108	165336	3	0	0	0.000	117	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10247170925140380859e-01	1.83222472667694091797e+00	1.0	0.5634607672691345
109	165336	3	0	0	0.000	117	6.75000000000000000000e+02	1.80000000000000000000e+01	5.04700660705566406250e-01	1.78230595588684082031e+00	1.0	0.4858092665672302
110	165336	3	0	0	0.000	117	6.71000000000000000000e+02	1.70000000000000000000e+01	5.00567674636840820312e-01	1.74510920047760009766e+00	1.0250000000000001	0.4279477298259735
111	165336	3	0	0	0.000	117	6.71000000000000000000e+02	1.70000000000000000000e+01	4.99540805816650390625e-01	1.73586738109588623047e+00	1.0	0.41357144713401794
112	165336	3	1	43	0.075	117	6.59000000000000000000e+02	1.40000000000000000000e+01	4.86021280288696289062e-01	1.61419165134429931641e+00	1.0250000000000001	0.2242981195449829
113	166395	3	1	47	0.820	117	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01370310783386230469e-01	1.75233304500579833984e+00	0.15000000000000002	0.43918466567993164
114	166395	3	1	73	0.542	117	6.55000000000000000000e+02	1.20000000000000000000e+01	4.81102585792541503906e-01	1.56992316246032714844e+00	0.775	0.15543612837791443
115	166395	3	1	107	0.210	117	6.69000000000000000000e+02	1.60000000000000000000e+01	4.97337907552719116211e-01	1.71604108810424804688e+00	0.55	0.3827306628227234
116	166395	3	1	47	0.144	117	6.59000000000000000000e+02	1.30000000000000000000e+01	4.85709339380264282227e-01	1.61138391494750976562e+00	0.7000000000000001	0.21993061900138855
117	166788	3	0	0	0.000	117	6.70000000000000000000e+02	1.70000000000000000000e+01	4.98380243778228759766e-01	1.72542226314544677734e+00	0.42500000000000004	0.3973236083984375
118	166788	3	1	107	0.394	117	6.66000000000000000000e+02	1.60000000000000000000e+01	4.94356304407119750977e-01	1.68920671939849853516e+00	0.525	0.34098827838897705
119	166788	3	1	62	0.093	117	6.85000000000000000000e+02	2.10000000000000000000e+01	5.16378462314605712891e-01	1.88740611076354980469e+00	0.675	0.6492984294891357
120	166788	3	1	63	0.850	117	6.64000000000000000000e+02	1.50000000000000000000e+01	4.91797029972076416016e-01	1.66617333889007568359e+00	0.65	0.30515849590301514
121	166788	3	1	7	0.510	117	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96935129165649414062e-01	1.71241605281829833984e+00	0.5750000000000001	0.3770917057991028
122	166788	3	0	0	0.000	117	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96666789054870605469e-01	1.71000111103057861328e+00	0.5	0.3733350932598114
123	166788	3	0	0	0.000	117	6.81000000000000000000e+02	2.00000000000000000000e+01	5.12095928192138671875e-01	1.84886336326599121094e+00	0.525	0.5893430113792419
124	167373	3	1	59	0.516	117	6.76000000000000000000e+02	1.80000000000000000000e+01	5.05891501903533935547e-01	1.79302334785461425781e+00	0.65	0.5024808049201965
125	167373	3	1	24	0.530	117	6.62000000000000000000e+02	1.40000000000000000000e+01	4.89386886358261108398e-01	1.64448189735412597656e+00	0.625	0.2714162766933441
126	167373	3	1	87	0.446	117	6.74000000000000000000e+02	1.80000000000000000000e+01	5.03899514675140380859e-01	1.77509570121765136719e+00	0.625	0.4745934009552002
127	167376	4	0	0	0.000	117	6.61000000000000000000e+02	1.40000000000000000000e+01	4.88305985927581787109e-01	1.63475370407104492188e+00	0.525	0.25628361105918884
128	167376	4	0	0	0.000	117	6.64000000000000000000e+02	1.50000000000000000000e+01	4.91870790719985961914e-01	1.66683721542358398438e+00	0.55	0.30619123578071594
129	167376	4	0	0	0.000	117	6.58000000000000000000e+02	1.30000000000000000000e+01	4.85173732042312622070e-01	1.60656368732452392578e+00	0.5750000000000001	0.21243245899677277
130	167376	4	0	0	0.000	117	6.76000000000000000000e+02	1.90000000000000000000e+01	5.06104290485382080078e-01	1.79493868350982666016e+00	0.5750000000000001	0.5054600834846497
131	167376	4	0	0	0.000	117	6.55000000000000000000e+02	1.20000000000000000000e+01	4.81763899326324462891e-01	1.57587504386901855469e+00	0.525	0.16469453275203705
132	167662	4	0	0	0.000	117	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10966897010803222656e-01	1.83870196342468261719e+00	0.7250000000000001	0.5735363364219666
133	167662	4	0	0	0.000	117	6.75000000000000000000e+02	1.80000000000000000000e+01	5.05160391330718994141e-01	1.78644335269927978516e+00	0.75	0.49224522709846497
134	167662	4	0	0	0.000	117	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01417994499206542969e-01	1.75276219844818115234e+00	0.75	0.4398522675037384
135	167662	4	0	0	0.000	117	6.62000000000000000000e+02	1.40000000000000000000e+01	4.88854557275772094727e-01	1.63969087600708007812e+00	0.775	0.26396360993385315
136	167662	4	0	0	0.000	117	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96905624866485595703e-01	1.71215069293975830078e+00	0.775	0.3766787648200989
137	167800	10	1	80	0.892	1	1.02400000000000000000e+03	2.80000000000000000000e+01	3.52045089006423950195e-01	1.00269174575805664062e+01	0.75	1.2607293128967285
138	167800	10	0	0	0.000	1	1.06300000000000000000e+03	2.90000000000000000000e+01	3.64630699157714843750e-01	1.02399044036865234375e+01	0.9	1.3139760494232178
139	167800	10	0	0	0.000	1	9.45000000000000000000e+02	2.60000000000000000000e+01	3.26806426048278808594e-01	9.59980106353759765625e+00	0.925	1.1539503335952759
140	167800	10	0	0	0.000	1	6.09000000000000000000e+02	1.90000000000000000000e+01	2.18890264630317687988e-01	7.77352762222290039062e+00	0.875	0.697381854057312
141	167800	10	0	0	0.000	1	1.02400000000000000000e+03	2.80000000000000000000e+01	3.51915895938873291016e-01	1.00247306823730468750e+01	0.9	1.2601827383041382
142	167800	10	0	0	0.000	1	9.29000000000000000000e+02	2.60000000000000000000e+01	3.21460604667663574219e-01	9.50933361053466796875e+00	0.925	1.1313332319259644
143	167800	10	0	0	0.000	1	6.93000000000000000000e+02	2.10000000000000000000e+01	2.45758950710296630859e-01	8.22822856903076171875e+00	0.925	0.8110570907592773
144	167800	10	0	0	0.000	1	9.06000000000000000000e+02	2.50000000000000000000e+01	3.14341932535171508789e-01	9.38886356353759765625e+00	0.925	1.1012158393859863
145	167800	10	0	0	0.000	1	6.11000000000000000000e+02	1.90000000000000000000e+01	2.19492092728614807129e-01	7.78371238708496093750e+00	0.9500000000000001	0.6999281048774719
146	167800	10	0	0	0.000	1	7.93000000000000000000e+02	2.30000000000000000000e+01	2.77884185314178466797e-01	8.77188682556152343750e+00	0.925	0.946971595287323
147	167902	3	0	0	0.000	117	6.55000000000000000000e+02	1.20000000000000000000e+01	4.81216162443161010742e-01	1.57094538211822509766e+00	0.75	0.15702606737613678
148	167902	3	0	0	0.000	117	6.71000000000000000000e+02	1.70000000000000000000e+01	4.99547421932220458984e-01	1.73592662811279296875e+00	0.75	0.41366371512413025
149	167902	3	0	0	0.000	117	6.71000000000000000000e+02	1.70000000000000000000e+01	5.00346660614013671875e-01	1.74311995506286621094e+00	0.775	0.42485320568084717
150	167902	3	0	0	0.000	117	6.62000000000000000000e+02	1.40000000000000000000e+01	4.89336997270584106445e-01	1.64403295516967773438e+00	0.8	0.27071788907051086
151	168909	11	1	36	0.302	1	9.29000000000000000000e+02	2.60000000000000000000e+01	3.21498185396194458008e-01	9.50996875762939453125e+00	0.65	1.131492257118225
152	168909	11	1	32	0.961	1	5.26000000000000000000e+02	1.70000000000000000000e+01	1.92091584205627441406e-01	7.32001113891601562500e+00	0.675	0.5840028524398804
153	168909	11	1	32	0.313	1	7.98000000000000000000e+02	2.30000000000000000000e+01	2.79597043991088867188e-01	8.80087280273437500000e+00	0.45	0.954218327999115
154	168909	11	1	39	0.497	1	8.55000000000000000000e+02	2.40000000000000000000e+01	2.97851532697677612305e-01	9.10979557037353515625e+00	0.625	1.0314488410949707
155	168909	11	1	32	0.097	1	6.57000000000000000000e+02	2.00000000000000000000e+01	2.34317243099212646484e-01	8.03459930419921875000e+00	0.47500000000000003	0.7626498937606812
156	168909	11	1	46	0.744	1	7.80000000000000000000e+02	2.30000000000000000000e+01	2.73829251527786254883e-01	8.70326423645019531250e+00	0.55	0.9298160672187805
157	168909	11	0	0	0.000	1	4.34000000000000000000e+02	1.50000000000000000000e+01	1.62615433335304260254e-01	6.82118415832519531250e+00	1.2000000000000002	0.4592960774898529
158	168909	11	0	0	0.000	1	1.10100000000000000000e+03	3.00000000000000000000e+01	3.76731663942337036133e-01	1.04446897506713867188e+01	1.2000000000000002	1.3651723861694336
159	168909	11	1	64	0.329	1	4.64000000000000000000e+02	1.60000000000000000000e+01	1.72334849834442138672e-01	6.98566675186157226562e+00	1.175	0.5004166960716248
160	168909	11	1	21	0.883	1	9.34000000000000000000e+02	2.60000000000000000000e+01	3.23038876056671142578e-01	9.53604221343994140625e+00	0.42500000000000004	1.1380106210708618
161	168923	3	0	0	0.000	117	6.70000000000000000000e+02	1.70000000000000000000e+01	4.98751461505889892578e-01	1.72876322269439697266e+00	3.375	0.4025205075740814
162	168923	3	0	0	0.000	117	6.84000000000000000000e+02	2.10000000000000000000e+01	5.15325188636779785156e-01	1.87792670726776123047e+00	3.4000000000000004	0.6345525979995728
163	168923	3	1	16	0.893	117	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10469555854797363281e-01	1.83422601222991943359e+00	3.5250000000000004	0.5665737390518188
164	168923	3	1	20	0.242	117	6.78000000000000000000e+02	1.90000000000000000000e+01	5.08628666400909423828e-01	1.81765794754028320312e+00	3.45	0.5408013463020325
165	168923	3	0	0	0.000	117	6.65000000000000000000e+02	1.50000000000000000000e+01	4.93376016616821289062e-01	1.68038415908813476562e+00	3.4000000000000004	0.3272641599178314
166	169066	3	0	0	0.000	117	6.57000000000000000000e+02	1.30000000000000000000e+01	4.83984768390655517578e-01	1.59586286544799804688e+00	1.0	0.19578677415847778
